epoch,loss,mae,val_loss,val_mae
1,0.269858181476593,0.3535122573375702,0.0692928284406662,0.20206508040428162
2,0.06047769635915756,0.18236832320690155,0.05779167637228966,0.18309101462364197
3,0.05217216536402702,0.1679040938615799,0.050645701587200165,0.17125527560710907
4,0.047947414219379425,0.15974177420139313,0.04771225526928902,0.16487357020378113
5,0.04414980113506317,0.15247349441051483,0.04865439236164093,0.16513976454734802
6,0.04180004820227623,0.14780323207378387,0.044369809329509735,0.15959876775741577
7,0.03992071375250816,0.14402924478054047,0.044803064316511154,0.1584520787000656
8,0.03887065127491951,0.14138713479042053,0.040044255554676056,0.14814503490924835
9,0.03806186839938164,0.13947346806526184,0.04320903494954109,0.1551300436258316
10,0.03618113696575165,0.1361384093761444,0.04119713231921196,0.1509631723165512
11,0.0353366993367672,0.13415205478668213,0.038991451263427734,0.14674101769924164
12,0.03468957543373108,0.1323929727077484,0.043583981692790985,0.15633203089237213
13,0.034009020775556564,0.13077160716056824,0.04013502225279808,0.14938576519489288
14,0.03294645622372627,0.1289156675338745,0.03845567628741264,0.14697381854057312
15,0.032216113060712814,0.12710164487361908,0.0406087301671505,0.1494239717721939
16,0.032096393406391144,0.12651635706424713,0.0455651581287384,0.15849697589874268
17,0.031103570014238358,0.12443402409553528,0.04088859632611275,0.151657372713089
18,0.0313609279692173,0.12470473349094391,0.03875589743256569,0.14669811725616455
19,0.03046386130154133,0.12304102629423141,0.03882985562086105,0.14744001626968384
20,0.030183613300323486,0.12240724265575409,0.042025305330753326,0.15343444049358368
21,0.02993115223944187,0.12157528102397919,0.03710831329226494,0.14363278448581696
22,0.02940967306494713,0.12064293026924133,0.03965723142027855,0.14981096982955933
23,0.028591571375727654,0.11881349235773087,0.04223637655377388,0.1548125445842743
24,0.028778623789548874,0.11890462040901184,0.04284031689167023,0.1557069718837738
25,0.028266411274671555,0.11777709424495697,0.04178809002041817,0.15488630533218384
26,0.027407292276620865,0.11616308987140656,0.04072792828083038,0.15186971426010132
27,0.027718445286154747,0.11646682024002075,0.04089927300810814,0.15284210443496704
28,0.027582183480262756,0.11569616943597794,0.04274904727935791,0.15644747018814087
